id,title,view,label
801,"['arema', 'fc', 'malang', 'butuh', 'lahan', 'hektare', 'training', 'ground']",366,standar
802,"['striker', 'import', 'vs', 'lokal', 'saing', 'ketat', 'isi', 'posisi', 'inti', 'arema', 'fc']",338,standar
803,"['latih', 'arema', 'buka', 'lebar', 'kans', 'main', 'muda', 'masuk', 'tim', 'inti']",348,standar
804,"['kans', 'arema', 'fc', 'gaet', 'stephane', 'sparagna', 'kuat']",269,standar
805,"['arema', 'fc', 'incar', 'main', 'asing', 'tugal']",433,standar
806,"['liga', 'tim', 'latih', 'arema']",365,standar
807,"['latih', 'fisik', 'arema', 'fc', 'malang', 'siswantoro', 'lisensi', 'afc']",465,standar
808,"['ppkm', 'darurat', 'arema', 'fc', 'malang', 'buka', 'opsi', 'latih', 'virtual']",429,standar
809,"['main', 'muda', 'arema', 'fc', 'malang', 'manfaat', 'adilson', 'maringa', 'renshi']",401,standar
810,"['rekrut', 'anyar', 'arema', 'fc', 'ganjal', 'kontrak']",260,standar
811,"['latih', 'arema', 'fc', 'eduardo', 'almeida', 'ikut', 'vaksinasi']",323,standar
812,"['kay', 'gabung', 'arema', 'fc', 'sebab']",424,standar
813,"['kick', 'off', 'liga', 'tunda', 'latih', 'arema', 'fc', 'jalan']",342,standar
814,"['aroma', 'portugal', 'rapat', 'arema', 'fc']",461,standar
815,"['piala', 'wali', 'kota', 'solo', 'batal', 'tim', 'arema', 'fc', 'deja', 'vu', 'liga']",352,standar
816,"['adilson', 'maringa', 'kiper', 'arema', 'peluang']",484,standar
817,"['ego', 'ancam', 'absen', 'bela', 'arema', 'piala', 'wali', 'kota', 'solo']",480,standar
818,"['arema', 'fc', 'optimal', 'main', 'lokal', 'piala', 'wali', 'kota', 'solo']",387,standar
819,"['klausul', 'khusus', 'kontrak', 'ego', 'michiels', 'arema']",459,standar
820,"['kendala', 'kontrak', 'main', 'asing', 'arema', 'jakarta']",325,standar
821,"['penggawa', 'arema', 'fc', 'putri', 'panggil', 'timnas']",338,standar
822,"['renshi', 'yamaguchi', 'adilson', 'maringa', 'bukti', 'layak', 'arema', 'fc']",312,standar
823,"['karantina', 'renshi', 'maringa', 'langsung', 'gabung', 'arema', 'fc']",440,standar
824,"['jadwal', 'liga', 'ideal', 'skuad', 'arema', 'fc', 'tinggal', 'jaga', 'performa']",495,standar
825,"['sinyal', 'main', 'brasil', 'jepang', 'gabung', 'arema', 'fc', 'kuat']",276,standar
826,"['latih', 'arema', 'fc', 'yudo', 'rafli', 'langsung', 'klik']",315,standar
827,"['hadap', 'tim', 'juku', 'eja', 'laga', 'buka', 'arema', 'fc', 'banyak', 'uji', 'coba']",253,standar
828,"['penggawa', 'arema', 'fc', 'malang', 'rebut', 'posisi', 'starting', 'eleven']",378,standar
829,"['main', 'legenda', 'tuju', 'juragan', 'beli', 'pt', 'arema', 'indonesia']",440,standar
830,"['kiper', 'brasil', 'incar', 'arema', 'fc']",324,standar
831,"['bocor', 'negara', 'calon', 'main', 'asing', 'arema', 'fc']",472,standar
832,"['presiden', 'arema', 'fc', 'gilang', 'juragan', 'rencana', 'beli', 'arema', 'indonesia']",471,standar
833,"['arema', 'fc', 'andal', 'main', 'lokal', 'piala', 'wali', 'kota', 'solo']",271,standar
834,"['hadiah', 'rp', 'juta', 'arema', 'piala', 'wali', 'kota', 'solo']",400,standar
835,"['kratingdaeng', 'hengkang', 'arema', 'fc', 'indofood', 'masuk']",372,standar
836,"['ikhwan', 'hengkang', 'komposisi', 'lini', 'arema', 'fc', 'ubah']",313,standar
837,"['panas', 'jelang', 'liga', 'arema', 'fc', 'piala', 'wali', 'kota', 'solo']",480,standar
838,"['bangun', 'training', 'center', 'main', 'target', 'presiden', 'arema', 'fc']",345,standar
839,"['pake', 'janji', 'presiden', 'arema', 'fc']",426,standar
840,"['bos', 'juragan', 'presiden', 'arema', 'fc']",378,standar
841,"['arema', 'fc', 'bidik', 'penggawa', 'asing']",444,standar
842,"['laga', 'liga', 'arema', 'fc']",344,standar
843,"['sistem', 'liga', 'ketemu', 'arema', 'fc', 'pilih', 'fokus', 'tim']",300,standar
844,"['pekan', 'rans', 'cilegon', 'fc', 'jajal', 'arema']",292,standar
845,"['pusat', 'latih', 'bal', 'skuad', 'rans', 'cilegon', 'jajal', 'arema', 'fc']",259,standar
846,"['asyik', 'sungkem', 'lebaran', 'ala', 'kampung', 'biru', 'arema']",371,standar
847,"['modal', 'dave', 'mustaine', 'pede', 'masuk', 'line', 'up', 'arema']",496,standar
848,"['arema', 'fc', 'lirik', 'main', 'asing']",406,standar
849,"['coach', 'edo', 'bawa', 'semangat', 'penggawa', 'arema', 'fc']",298,standar
850,"['siap', 'latih', 'arema', 'fc', 'jajal', 'rans', 'cilegon']",496,standar
851,"['latih', 'arema', 'fc', 'samping', 'jadwal', 'utama', 'kesiap', 'skuad']",295,standar
852,"['latih', 'penggawa', 'arema', 'fc', 'wajib', 'tes', 'swab']",410,standar
853,"['selamat', 'bhumi', 'arema', 'almeida']",254,standar
854,"['lusa', 'arema', 'fc', 'latih', 'perdana', 'aremania', 'larang', 'nonton']",346,standar
855,"['pekan', 'arema', 'fc', 'launching', 'jersey', 'tandang']",473,standar
856,"['sponsor', 'tahan', 'support', 'arema', 'fc']",446,standar
857,"['arema', 'fc', 'optimistis', 'lolos', 'verifikasi', 'afc', 'club', 'licensing', 'cycle']",433,standar
858,"['arthur', 'cunha', 'tunggu', 'negosiasi', 'kontrak', 'arema', 'fc']",412,standar
859,"['gelar', 'laga', 'eksebisi', 'nzr', 'red', 'bold', 'arema', 'unggul', 'sema', 'malang']",352,standar
860,"['misi', 'utama', 'latih', 'arema', 'fc']",465,standar
861,"['eduardo', 'almeida', 'laku', 'analisis', 'kuat', 'arema', 'fc']",499,standar
862,"['eduardo', 'almeida', 'siap', 'asisten', 'latih', 'arema', 'fc']",280,standar
863,"['klir', 'eduardo', 'almeida', 'nakhoda', 'arema', 'fc']",401,standar
864,"['main', 'arema', 'fc', 'peluang', 'tampil', 'tanding', 'internasional']",275,standar
865,"['main', 'asing', 'arema', 'fc', 'wajib', 'lolos', 'medical', 'checkup']",407,standar
866,"['depak', 'arema', 'fc', 'caio', 'ruan', 'labuh', 'persipura']",466,standar
867,"['tawar', 'giur', 'angel', 'alfredo', 'fix', 'latih', 'arema', 'fc']",367,standar
868,"['jaga', 'performa', 'arema', 'fc', 'latih', 'puasa']",277,standar
869,"['kondisi', 'main', 'arema', 'fc', 'gempa', 'malang']",454,standar
870,"['kontrak', 'arema', 'fc', 'brunocaio', 'gerilya', 'tim']",411,standar
871,"['tagih', 'janji', 'wali', 'alas', 'aremania', 'mmga', 'lempar', 'surat', 'cinta']",462,standar
872,"['gembleng', 'fisik', 'main', 'arema', 'fc', 'latih', 'khusus']",408,standar
873,"['pesawat', 'kertas', 'aremania', 'darat', 'rumdin', 'reaksi', 'wali', 'kota']",293,standar
874,"['hindar', 'main', 'flop', 'arema', 'fc', 'siap']",374,standar
875,"['april', 'nahkoda', 'arema', 'fc', 'target']",345,standar
876,"['kado', 'hut', 'kota', 'malang', 'arema', 'fc', 'women', 'juara', 'ii', 'piala', 'kartini']",387,standar
877,"['arema', 'fc', 'kontrak', 'latih', 'portugal']",308,standar
878,"['arema', 'fc', 'ubah', 'strategi', 'buru', 'main', 'asing']",255,standar
879,"['kalah', 'piala', 'menpora', 'arema', 'fc', 'ngaku', 'untung']",482,standar
880,"['arema', 'fc', 'women', 'buru', 'tropi', 'piala', 'kartini', 'kado', 'kota', 'malang']",393,standar
881,"['arema', 'fc', 'sisih', 'piala', 'menpora', 'asisten', 'latih']",295,standar
882,"['long', 'march', 'aremania', 'audiensi', 'dada', 'balai', 'kota']",337,standar
883,"['kapolres', 'calon', 'kades', 'sportif']",381,standar
884,"['pacu', 'umkm', 'pandemi', 'program', 'kur']",278,standar
885,"['cepat', 'inklusi', 'uang', 'ponpes', 'dukung', 'growth', 'ekonomi', 'nasional']",433,standar
886,"['kota', 'primadona', 'investor']",465,standar
887,"['sektor', 'pariwisata', 'ber', 'chse', 'buka']",457,standar
888,"['operasional', 'jam', 'unjung', 'mal', 'optimis', 'tingkat']",445,standar
889,"['kota', 'batu', 'malioboro', 'mini']",396,standar
890,"['jelang', 'nataru', 'pemkot', 'siap', 'ribu', 'alat', 'swab']",250,standar
891,"['vaksinasi', 'polkesma', 'jangkau', 'ribu', 'warga']",454,standar
892,"['produk', 'kabupaten', 'malang', 'pikat', 'perhati', 'wagub', 'jatim']",261,standar
893,"['dukung', 'lestari', 'lingkung', 'green', 'sukuk', 'ritel', 'st', 'bri', 'overtarget']",260,standar
894,"['disparta', 'dukung', 'laku', 'ekonomi', 'gelar', 'culinary', 'festival']",396,standar
895,"['aju', 'pasar', 'kasin', 'kantong', 'sertifikat', 'sni']",295,standar
896,"['airlangga', 'kerja', 'nyata', 'presidensi']",429,standar
897,"['bantu', 'parpol', 'aju', 'lipat']",343,standar
898,"['polisi', 'korban', 'zha', 'alami', 'laka', 'tunggal']",384,standar
899,"['laka', 'adik', 'korban', 'curiga', 'motor', 'mondarmandir', 'rumah']",473,standar
900,"['zha', 'whistleblower', 'coba', 'match', 'fixing', 'liga', 'zona', 'jatim']",408,standar
901,"['laka', 'korban', 'tabrak', 'lari', 'muncul', 'aroma', 'teror', 'mafia', 'bola']",497,standar
902,"['godok', 'ranperda', 'antirentenir']",308,standar
903,"['hotel', 'bintang', 'perdana', 'kepanjen']",487,standar
904,"['orang', 'tinggal', 'sebab']",387,standar
905,"['asyik', 'vaksinasi', 'piknik', 'baloga']",495,standar
906,"['filosofi', 'olahraga', 'manah']",415,standar
907,"['kak', 'seto', 'seksi', 'lindung', 'anak', 'rtrw']",411,standar
908,"['ojk', 'fintech', 'lending', 'days', 'bantu', 'edukasi', 'warga', 'malang', 'raya']",268,standar
909,"['pacu', 'ekosistem', 'ultra', 'mikro', 'colocationsenyum', 'hadir']",276,standar
910,"['fintech', 'lending', 'days', 'malang', 'edukasi', 'dana', 'fintech', 'pacu', 'umkm']",291,standar
911,"['kreasi', 'difabel', 'musrenbang', 'tsp']",488,standar
912,"['siksa', 'mata', 'anak', 'panti', 'kabur']",383,standar
913,"['perban', 'ambil', 'akselerasi', 'transisi', 'via', 'ekonomi', 'rendah', 'karbon']",454,standar
914,"['kejar', 'pasu', 'rp', 'bapenda', 'panggil', 'tahap', 'tunggak', 'pajak']",448,standar
915,"['matahari', 'dept', 'store', 'salur', 'bantu', 'nila', 'rp', 'juta', 'via', 'bmh']",327,standar
916,"['unisma', 'sambut', 'mahasiswa', 'program', 'inbond']",275,standar
917,"['gopay', 'bank', 'jago', 'hadir', 'mudah', 'akses', 'perban', 'digital']",431,standar
918,"['vaksinasi', 'remaja', 'kota', 'batu', 'tuntas', 'persen']",456,standar
919,"['ingat', 'guru', 'pln', 'up', 'malang', 'gelar', 'pln', 'ajar']",461,standar
920,"['damping', 'umk', 'malang', 'pnm', 'latih', 'budidaya', 'magot']",307,standar
921,"['pesan', 'wabup', 'guru', 'adaptif']",371,standar
922,"['curi', 'rp', 'jalan', 'rusak', 'tangan']",473,standar
923,"['keren', 'stie', 'malangkucecwara', 'raih', 'kali', 'berturutturut']",333,standar
924,"['peduli', 'banjir', 'pmi', 'terima', 'salur', 'bantu']",299,standar
925,"['drama', 'musikal', 'ingat', 'guru']",320,standar
926,"['contoh', 'patuh', 'hukum', 'perintah', 'laksana', 'putus', 'mk']",430,standar
927,"['tahu', 'operasi', 'langgar', 'perda', 'ganjar', 'denda', 'tipiring']",462,standar
928,"['revisi', 'perda', 'rtrw', 'masuk', 'usul', 'prioritas', 'prolegda']",482,standar
929,"['jalin', 'silaturrahmmi', 'ikpmr', 'kunjung', 'korem', 'riau']",295,standar
930,"['manfaat', 'media', 'podcast', 'jurus', 'pls', 'wadah', 'aspirasi']",494,standar
931,"['easycash', 'ramai', 'program', 'umkm', 'visit', 'fintech', 'lending', 'days', 'malang']",499,standar
932,"['mendag', 'dorong', 'laku', 'usaha', 'manfaat', 'tren', 'tumbuh', 'ekonomi', 'hijau']",339,standar
933,"['wali', 'kota', 'sutiaji', 'prioritas', 'csr', 'sektor']",320,standar
934,"['warga', 'miskin', 'kota', 'tingkat', 'pemkot', 'waspada', 'angka', 'stunting']",306,standar
935,"['buntut', 'polemik', 'tata', 'pilih', 'senat', 'ub', 'ancam', 'diptunkan']",250,standar
936,"['pergi', 'pamit', 'mancing', 'pulang', 'tinggal', 'nama']",474,populer
937,"['bocah', 'panti', 'korban', 'aniaya', 'raya', 'ultah', 'shelter', 'dinsos']",377,standar
938,"['pakar', 'hukum', 'ub', 'laku', 'kena', 'hukum']",280,standar
939,"['dinsos', 'rehab', 'saksi', 'siksa', 'korban']",416,standar
940,"['enam', 'main', 'arema', 'fc', 'rawan', 'absen', 'laden', 'persib', 'bandung']",379,standar
941,"['kuasa', 'hukum', 'korban', 'sayang', 'polisi', 'tahan', 'remaja']",387,standar
942,"['kendala', 'lokus', 'tkp', 'ampas', 'masuk', 'bap']",346,standar
943,"['polisi', 'bebas', 'bocah', 'sudut', 'rokok', 'kaki', 'korban', 'anak', 'panti']",498,standar
944,"['kompetisi', 'off', 'arema', 'fc', 'women', 'sponsor', 'anyar']",374,standar
945,"['stadion', 'kanjuruhan', 'rusak']",408,standar
946,"['mahasiswa', 'usaha', 'beasiswa', 'bri', 'pedulicreation']",376,standar
947,"['jsa', 'fs', 'um', 'sukses', 'gelar', 'latih', 'terampil', 'tulis', 'bahasa', 'arab']",270,standar
948,"['era', 'society', 'guru', 'madrasah', 'update', 'mampu']",491,standar
949,"['saing', 'ketat', 'arema', 'fc', 'wajib', 'jaga', 'konsistensi']",309,standar
950,"['jalan', 'debut', 'main', 'muda', 'arema', 'fc', 'aku', 'nervous']",304,standar
951,"['malang', 'pocong', 'urus', 'ktp']",347,standar
952,"['hasil', 'patok', 'rp', 'triliun']",477,standar
953,"['electric', 'vehicle', 'leading', 'by', 'example', 'presidensi', 'indonesia']",253,standar
954,"['raya', 'hut', 'nakes', 'rssa', 'unjuk', 'vokal', 'pakai', 'dresscode', 'badminton']",426,standar
955,"['bri', 'borong', 'harga', 'bank', 'indonesia', 'award']",292,standar
956,"['jsa', 'fs', 'um', 'sukses', 'gelar', 'latih', 'maharah', 'kalam', 'qiraah', 'via', 'daring']",411,standar
957,"['bangun', 'desa', 'wisata', 'edukasi', 'um', 'laku', 'tingkat', 'potensi', 'lokal']",333,standar
958,"['turun', 'tambah', 'koleksi', 'elibrary']",299,standar
959,"['komitmen', 'ajak', 'umkm', 'kelas', 'kuat', 'kewirausahaan']",445,standar
960,"['genjot', 'mutu', 'unmer', 'malang', 'bentuk', 'ami']",269,standar
961,"['pt', 'jamkrindo', 'salur', 'bantu', 'korban', 'banjir', 'kota', 'batu']",438,standar
962,"['guru', 'madrasah', 'swasta', 'sarjana']",470,standar
963,"['rahasia', 'bugar', 'penggawa', 'arema', 'fc', 'musim']",273,standar
964,"['menang', 'periksa', 'korban', 'henti']",300,standar
965,"['polisi', 'motif', 'aniaya', 'picu', 'kesal', 'korban']",332,standar
966,"['hadap', 'barito', 'putera', 'arema', 'fc', 'tunggu', 'agenda', 'big', 'match']",262,standar
967,"['modal', 'wajib', 'ibuibu', 'pkk']",287,standar
968,"['nostalgia', 'anggota', 'tim', 'arema', 'fc', 'laga', 'lawan', 'barito', 'putera']",264,standar
969,"['kabupaten', 'malang', 'rujuk', 'provinsi']",444,standar
970,"['rp', 'juta', 'picu', 'pecah', 'tubuh', 'gerindra']",452,standar
971,"['kbri', 'beijing', 'ma', 'chung', 'gelar', 'latih', 'bahasa', 'mandarin']",263,standar
972,"['menang', 'barito', 'putera', 'posisi', 'arema', 'fc', 'liga', 'tingkat']",392,standar
973,"['ijen', 'suites', 'hadir', 'saji', 'unik', 'musim', 'mangga']",487,standar
974,"['november', 'art', 'um', 'usung', 'tema', 'mudamudi']",416,standar
975,"['edukasi', 'siswa', 'smpn', 'kota', 'malang', 'piawai', 'tulis']",484,standar
976,"['daya', 'umkm', 'bri', 'bantu', 'usaha', 'kripik', 'suryaningsih', 'tuai', 'berkah']",481,standar
977,"['jelang', 'lawan', 'barito', 'arema', 'fc', 'track', 'record', 'untung']",367,standar
978,"['gandeng', 'uin', 'malang', 'kemenag', 'ri', 'ajak', 'guru', 'gencar', 'moderasi', 'agama']",276,standar
979,"['antisipasi', 'hujan', 'arema', 'fc', 'siap', 'skema', 'main']",482,standar
980,"['enam', 'penggawa', 'singo', 'edan', 'rawan', 'absen', 'sua', 'persib', 'bandung']",455,standar
981,"['alami', 'cabul']",446,standar
982,"['laku', 'cabul', 'bocah', 'panti', 'gerebek']",308,standar
983,"['dinsos', 'damping', 'korban', 'pemerkosaanpenganiayaan', 'bocah', 'panti']",405,standar
984,"['atensi', 'duga', 'laku', 'jalan', 'pemeriksan', 'marathon']",445,standar
985,"['siksa', 'wajah', 'berdarahdarah', 'laku', 'ajak', 'foto', 'korban']",257,standar
986,"['ancam', 'pisau', 'laku', 'korban', 'kutik']",464,standar
987,"['bocah', 'panti', 'malang', 'perkosa', 'siksa', 'diviralkan']",464,standar
988,"['peran', 'kampus', 'lahir', 'anak', 'muda', 'talenta', 'technopreneur', 'sukses']",325,standar
989,"['hadap', 'barito', 'putera', 'arema', 'fc', 'usung', 'misi', 'clean', 'sheet']",470,standar
990,"['wajah', 'gor', 'stadion', 'kanjuruhan']",488,standar
991,"['peluang', 'yudo', 'dedik', 'tampil', 'piala', 'aff', 'buka', 'lebar']",368,standar
992,"['menit', 'catat', 'transaksi', 'rp', 'juta', 'live', 'shopping', 'festival', 'mbois']",408,standar
993,"['vaksinasi', 'kabupaten', 'malang', 'tembus', 'persen', 'kebal', 'covid']",413,standar
994,"['solusi', 'atas', 'banjir', 'kota', 'kepanjen']",256,standar
995,"['laga', 'amal', 'wali', 'bafa', 'korban', 'bencana']",416,standar
996,"['program', 'jari', 'tangan', 'sehat', 'jiwa', 'masyarakat', 'sisir']",491,standar
997,"['pr', 'utama', 'arema', 'fc', 'jelang', 'hadap', 'barito', 'putera']",265,standar
998,"['pnm', 'salur', 'bantu', 'sembako', 'korban', 'banjir', 'kota', 'batu']",362,standar
999,"['kangmas', 'nimas', 'kota', 'batu', 'wajib', 'kreatif', 'inovatif']",491,standar
1000,"['gelar', 'perdana', 'indonesia', 'carlos', 'fortes', 'puas']",487,standar
1001,"['alat', 'tangkal', 'bocor', 'pajak', 'pasang']",423,standar
1002,"['vaksin', 'tutup', 'alunalun']",251,standar
1003,"['dagang', 'tolak', 'tera', 'ulang', 'timbang']",444,standar
1004,"['bri', 'andal', 'ultra', 'mikro', 'sumber', 'tumbuh']",472,standar
1005,"['motor', 'modifikasi', 'unjuk', 'gigi', 'mal']",329,standar
1006,"['rencana', 'miskari', 'hukum', 'umur', 'hidup']",369,standar
1007,"['bunuh', 'istri', 'jerat', 'cabul', 'bawa', 'kabur', 'motor']",422,standar
1008,"['diskopindag', 'kota', 'malang', 'gelar', 'bimtek', 'kelola', 'pasar']",361,standar
1009,"['raih', 'predikat', 'uhc', 'bpjs', 'sehat', 'genjot', 'serta', 'mandiri']",339,standar
1010,"['dinkes', 'kota', 'batu', 'gelar', 'periksa', 'kualitas', 'air', 'minum']",306,standar
1011,"['puluh', 'rumah', 'sumberpucung', 'bahaya', 'longsor', 'susul']",308,standar
1012,"['pt', 'digital', 'solusi', 'grup', 'ajak', 'perban', 'aware', 'cyber', 'security']",492,standar
1013,"['ingat', 'bumi', 'bni', 'kuat', 'kerjasama', 'hutan', 'organik', 'megamendung']",409,standar
1014,"['kritis', 'rs', 'setrum', 'ngecat', 'reklame', 'meter']",478,standar
1015,"['tahap', 'milu', 'kpu', 'daerah', 'tunggu', 'pusat']",404,standar
1016,"['cetak', 'insan', 'brilian', 'unggul', 'bri', 'buka', 'program', 'bflp']",404,standar
1017,"['respon', 'tren', 'global', 'kemendag', 'ubah', 'kategorisasi', 'award', 'primaniyarta', 'primaduta']",472,standar
1018,"['teladan', 'ra', 'kartini', 'women', 'leader', 'bni', 'didapuk', 'game', 'changer']",498,standar
1019,"['raih', 'suara', 'prof', 'imam', 'santoso', 'unggul', 'tingkat', 'senat', 'pilih', 'rektor', 'ub']",254,standar
1020,"['vonis', 'bakar', 'istri', 'kota', 'batu', 'pilih', 'aju', 'banding']",451,standar
1021,"['bri', 'regional', 'office', 'malang', 'bagi', 'sembako', 'panti', 'asuh', 'werdha', 'warga']",370,standar
1022,"['ingat', 'kartini', 'bri', 'group', 'apresiasi', 'perempuan', 'woman']",391,standar
1023,"['sinyal', 'internet', 'lot', 'iring', 'vonis', 'putus', 'distributor', 'rokok', 'ilegal']",493,standar
1024,"['single', 'mom', 'saran', 'psikolog']",404,standar
1025,"['juang', 'kartinikartini', 'mandiri', 'tahan', 'hidup', 'habis']",399,standar
1026,"['arema', 'fc', 'sepakat', 'kickoff', 'liga', 'juli']",324,standar
1027,"['idul', 'fitri', 'umat', 'hindu', 'buddha', 'desa', 'ngadas', 'ketupat']",304,standar
1028,"['waspada', 'intensitas', 'hujan', 'malang', 'prediksi', 'lebaran']",318,standar
1029,"['legiun', 'asing', 'arema', 'fc', 'sabar', 'jumpa', 'aremania', 'stadion', 'kanjuruhan']",304,standar
1030,"['aliansi', 'kerja', 'pabrik', 'dukung', 'gus', 'muhaimin', 'pilpres']",433,standar
1031,"['uak', 'bisnis', 'hitam', 'jual', 'dokumen', 'covid', 'jelang', 'mudik', 'lebaran']",493,standar
1032,"['uak', 'bisnis', 'hitam', 'jual', 'dokumen', 'covid', 'jelang', 'mudik', 'lebaran']",312,standar
1033,"['lebaran', 'stok', 'elpiji', 'tambah', 'persen']",478,standar
1034,"['desa', 'kabupaten', 'malang', 'bagi', 'dd']",408,standar
1035,"['protes', 'kerja', 'lurah', 'madyopuro', 'janji', 'tuntas', 'lebaran']",397,standar
1036,"['ramadan', 'bagi', 'ala', 'bpjs', 'ketenagakerjaan', 'kepanjen']",336,standar
1037,"['musim', 'arema', 'fc', 'optimistis', 'jual', 'jersey', 'tembus', 'ribu']",252,standar
1038,"['antisipasi', 'mudik', 'smartfren', 'tingkat', 'kualitas', 'jaring', 'hadir', 'promo', 'baru']",397,standar
1039,"['rekomendasik', 'hampers', 'ecard', 'personal', 'gofood', 'ramadan', 'spesial']",422,standar
1040,"['keluarga', 'bagus', 'tulungagung', 'duka']",351,standar
1041,"['mudik', 'jauh', 'kendara', 'tempel', 'janur', 'kuning']",490,standar
1042,"['mantap', 'ekspor', 'impor', 'indonesia', 'tembus', 'rekor', 'tinggi', 'sejarah']",418,standar
1043,"['mtsn', 'kota', 'malang', 'komitmen', 'asah', 'skill', 'guru', 'tingkat', 'prestasi', 'siswa']",345,standar
1044,"['yuk', 'inves', 'permata', 'tasik', 'madu', 'eksekutif', 'nyaman', 'huni', 'cocok', 'usaha', 'kos']",310,standar
1045,"['gondanglegi', 'gelontor', 'kg', 'minyak', 'goreng', 'subsidi']",293,standar
1046,"['murid', 'umm', 'adakan', 'baksos', 'ramadan']",334,standar
